date,made,location,situation,fgPercentage,takenInterval,madeInterval,numShots,numMade,distance
2008-02-06,1,0,2.812683179441659,0.0,4.6000000000000005,36.0,3.0,0.0,14.5
2008-02-06,0,0,2.0500127309890237,0.0,4.6000000000000005,36.0,3.0,0.0,24.5
2008-02-25,1,1,1.1128889750247926,0.375,4.2520833333375,11.3388888889,8.0,3.0,14.5
2008-02-25,0,1,1.2073712782850474,0.375,4.2520833333375,11.3388888889,8.0,3.0,22.5
2008-02-25,0,1,1.2073712782850474,0.375,4.2520833333375,11.3388888889,8.0,3.0,0.5
2008-02-25,0,1,1.2073712782850474,0.375,4.2520833333375,11.3388888889,8.0,3.0,7.5
2008-02-25,1,1,1.2571975655632337,0.375,4.2520833333375,11.3388888889,8.0,3.0,0.5
2008-02-25,0,1,1.2683837663077757,0.375,4.2520833333375,11.3388888889,8.0,3.0,0.5
2008-12-11,1,0,2.0661178804813654,0.42857142857142855,4.7190476190428585,5.733333333333333,7.0,3.0,1.5
2008-01-19,1,1,2.7877509699794585,0.42857142857142855,5.140476190471429,11.994444444433334,7.0,3.0,20.5
2008-01-19,1,1,3.9461023190810085,0.42857142857142855,5.140476190471429,11.994444444433334,7.0,3.0,0.5
2008-01-19,1,1,3.161246712031564,0.42857142857142855,5.140476190471429,11.994444444433334,7.0,3.0,21.5
2008-01-19,1,1,2.4915511925066687,0.42857142857142855,5.140476190471429,11.994444444433334,7.0,3.0,0.5
2008-01-19,1,1,2.7735497987193316,0.42857142857142855,5.140476190471429,11.994444444433334,7.0,3.0,13.5
2008-11-14,0,1,1.7107904066943878,1.0,8.51666666665,8.51666666665,2.0,2.0,0.5
2008-02-04,1,0,2.0873052781400503,0.5714285714285714,4.971428571428571,8.7,7.0,4.0,0.5
2008-02-04,0,0,2.891605564345093,0.5714285714285714,4.971428571428571,8.7,7.0,4.0,14.5
2008-02-04,0,0,2.891605564345093,0.5714285714285714,4.971428571428571,8.7,7.0,4.0,1.5
2008-02-09,1,0,1.8063196205593846,0.5454545454545454,3.2439393939363637,5.947222222216666,11.0,6.0,9.5
2008-02-09,0,0,1.6045776355518475,0.5454545454545454,3.2439393939363637,5.947222222216666,11.0,6.0,27.5
2008-02-09,0,0,1.6045776355518475,0.5454545454545454,3.2439393939363637,5.947222222216666,11.0,6.0,15.5
2008-02-09,1,0,1.7458960524348737,0.5454545454545454,3.2439393939363637,5.947222222216666,11.0,6.0,22.5
2008-02-09,0,0,1.5492861517741778,0.5454545454545454,3.2439393939363637,5.947222222216666,11.0,6.0,13.5
2008-03-03,0,1,1.2436624506648326,0.7142857142857143,3.7357142857142853,3.25666666666,7.0,5.0,27.5
2008-03-03,1,1,1.2809338454620642,0.7142857142857143,3.7357142857142853,3.25666666666,7.0,5.0,25.5
2008-03-03,0,1,1.3535415746480826,0.7142857142857143,3.7357142857142853,3.25666666666,7.0,5.0,13.5
2008-02-08,1,0,1.8699543168131116,0.625,4.302083333337501,6.88333333334,8.0,5.0,0.5
2008-02-08,1,0,2.48045229943862,0.625,4.302083333337501,6.88333333334,8.0,5.0,0.5
2008-02-08,0,0,2.6401556273643214,0.625,4.302083333337501,6.88333333334,8.0,5.0,16.5
2008-02-08,1,0,2.38280877976499,0.625,4.302083333337501,6.88333333334,8.0,5.0,0.5
2008-02-08,1,0,2.534754455515568,0.625,4.302083333337501,6.88333333334,8.0,5.0,0.5
2008-03-19,1,1,1.6286461860723673,0.3333333333333333,3.9296296296333333,11.788888888899999,9.0,3.0,0.5
2008-03-19,0,1,1.7656141891237327,0.3333333333333333,3.9296296296333333,11.788888888899999,9.0,3.0,20.5
2008-03-19,1,1,1.5578746760824327,0.3333333333333333,3.9296296296333333,11.788888888899999,9.0,3.0,18.5
2008-03-19,1,1,1.4738375115865558,0.3333333333333333,3.9296296296333333,11.788888888899999,9.0,3.0,0.5
2008-03-19,0,1,1.6249270894765606,0.3333333333333333,3.9296296296333333,11.788888888899999,9.0,3.0,29.5
2008-03-19,0,1,1.8796963437386276,0.3333333333333333,3.9296296296333333,11.788888888899999,9.0,3.0,1.5
2008-04-12,0,0,2.507457475309897,0.5384615384615384,2.769230769230769,3.8404761904714286,13.0,7.0,23.5
2008-04-12,1,0,3.2674543264270426,0.5384615384615384,2.769230769230769,3.8404761904714286,13.0,7.0,0.5
2008-11-04,0,1,1.8996973059001818,0.5,7.875,15.75,2.0,1.0,19.5
2008-11-04,1,1,1.9712033261943944,0.5,7.875,15.75,2.0,1.0,0.5
2008-11-06,0,0,3.1116087309397926,0.6,7.109999999999999,6.8611111111000005,5.0,3.0,25.5
2008-11-07,0,0,1.5799154731677787,0.25,3.0,7.544444444433334,12.0,3.0,16.5
2008-11-09,0,0,0.9285785626678483,0.0,8.49166666665,36.0,2.0,0.0,19.5
2008-11-09,1,0,1.1333751473169589,0.0,8.49166666665,36.0,2.0,0.0,25.5
2008-11-09,0,0,1.1783646784415085,0.0,8.49166666665,36.0,2.0,0.0,19.5
2008-11-09,0,0,1.3132846867152312,0.0,8.49166666665,36.0,2.0,0.0,27.5
2008-11-23,1,0,1.7458960524348737,0.0,11.7611111111,36.0,3.0,0.0,21.5
2008-11-23,0,0,1.5260563034950492,0.0,11.7611111111,36.0,3.0,0.0,22.5
2008-11-24,1,1,1.670954631142755,0.0,36.0,36.0,0.0,0.0,0.5
2008-11-24,1,1,1.8699543168131116,0.0,36.0,36.0,0.0,0.0,25.5
2008-11-24,0,1,2.3384063694458628,0.0,36.0,36.0,0.0,0.0,25.5
2008-11-30,1,0,1.9255994562077499,0.5,7.40833333335,14.8166666667,2.0,1.0,24.5
2008-11-30,1,0,2.207796516261618,0.5,7.40833333335,14.8166666667,2.0,1.0,0.5
2008-11-30,1,0,2.184702052337329,0.5,7.40833333335,14.8166666667,2.0,1.0,25.5
2008-12-05,0,0,1.5899386873826664,0.5,8.620833333325,17.24166666665,4.0,2.0,17.5
2008-12-07,0,0,3.059377538714347,0.6666666666666666,5.983333333333333,8.975,3.0,2.0,1.5
2008-12-07,0,0,3.059377538714347,0.6666666666666666,5.983333333333333,8.975,3.0,2.0,8.5
2008-12-16,0,0,1.4201588750726468,0.42857142857142855,4.452380952385714,5.594444444433333,7.0,3.0,17.5
2008-12-16,0,0,1.6506290695746804,0.42857142857142855,4.452380952385714,5.594444444433333,7.0,3.0,26.5
2008-12-16,0,0,1.5627849976030521,0.42857142857142855,4.452380952385714,5.594444444433333,7.0,3.0,21.5
2008-12-21,1,0,2.1240211733129244,0.0,15.0166666667,36.0,1.0,0.0,21.5
2008-12-21,1,0,2.151762203259462,0.0,15.0166666667,36.0,1.0,0.0,17.5
2008-12-21,1,0,2.100275628582678,0.0,15.0166666667,36.0,1.0,0.0,13.5
2008-12-21,0,0,2.303760872083058,0.0,15.0166666667,36.0,1.0,0.0,16.5
2008-12-22,1,0,1.7660997224474773,0.5384615384615384,2.766666666669231,5.1380952381,13.0,7.0,22.5
2008-12-22,1,0,1.7930919144618336,0.5384615384615384,2.766666666669231,5.1380952381,13.0,7.0,19.5
2008-12-22,0,0,1.959482226600857,0.5384615384615384,2.766666666669231,5.1380952381,13.0,7.0,6.5
2008-12-22,1,0,2.3154432479374143,0.5384615384615384,2.766666666669231,5.1380952381,13.0,7.0,18.5
2008-12-27,1,1,0.9518417161384738,0.5714285714285714,4.104761904757143,4.612500000000001,7.0,4.0,11.5
2008-12-27,0,1,1.2566768678165043,0.5714285714285714,4.104761904757143,4.612500000000001,7.0,4.0,26.5
2008-12-27,0,1,1.3667161984255656,0.5714285714285714,4.104761904757143,4.612500000000001,7.0,4.0,24.5
2008-12-27,1,1,1.3667161984255656,0.5714285714285714,4.104761904757143,4.612500000000001,7.0,4.0,0.5
2008-12-28,0,0,2.1240211733129244,0.2,2.21333333334,10.6166666667,5.0,1.0,9.5
2008-01-02,1,1,1.4874525108066385,0.6666666666666666,5.861111111116667,8.791666666675,6.0,4.0,23.5
2008-01-02,1,1,1.528687883961105,0.6666666666666666,5.861111111116667,8.791666666675,6.0,4.0,19.5
2008-01-02,1,1,1.670954631142755,0.6666666666666666,5.861111111116667,8.791666666675,6.0,4.0,0.5
2008-01-02,0,1,1.761682013990777,0.6666666666666666,5.861111111116667,8.791666666675,6.0,4.0,26.5
2008-01-02,0,1,1.6045776355518475,0.6666666666666666,5.861111111116667,8.791666666675,6.0,4.0,0.5
2008-01-06,1,1,2.6870913500813667,0.46153846153846156,2.6641025641000002,5.772222222216667,13.0,6.0,20.5
2008-01-06,0,1,3.402529826895934,0.46153846153846156,2.6641025641000002,5.772222222216667,13.0,6.0,0.5
2008-01-06,1,1,2.4733011036676924,0.46153846153846156,2.6641025641000002,5.772222222216667,13.0,6.0,0.5
2008-01-06,0,1,2.709261588288507,0.46153846153846156,2.6641025641000002,5.772222222216667,13.0,6.0,17.5
2008-01-06,0,1,2.411140499548391,0.46153846153846156,2.6641025641000002,5.772222222216667,13.0,6.0,0.5
2008-01-12,1,1,2.7877509699794585,0.0,11.855555555566667,36.0,3.0,0.0,0.5
2008-01-15,1,1,2.4200261898541413,1.0,10.08333333335,10.08333333335,2.0,2.0,1.5
2008-01-18,0,0,1.4435952149572313,0.6666666666666666,6.45,9.675,3.0,2.0,19.5
2008-01-18,0,0,1.513717392041334,0.6666666666666666,6.45,9.675,3.0,2.0,12.5
2008-01-18,0,0,1.5578746760824327,0.6666666666666666,6.45,9.675,3.0,2.0,13.5
2008-01-18,0,0,1.5578746760824327,0.6666666666666666,6.45,9.675,3.0,2.0,13.5
2008-01-18,1,0,1.6768295025540778,0.6666666666666666,6.45,9.675,3.0,2.0,16.5
