date,made,location,situation,fgPercentage,takenInterval,madeInterval,numShots,numMade,distance
2008-12-16,0,1,1.8397934896941628,0.2857142857142857,5.057142857142857,17.7,7.0,2.0,23.5
2008-02-13,1,1,1.1508201973482022,0.3333333333333333,5.155555555566667,12.8833333333,3.0,1.0,9.5
2008-02-13,1,1,1.2690430989405426,0.3333333333333333,5.155555555566667,12.8833333333,3.0,1.0,21.5
2008-02-13,0,1,1.1471138108958638,0.3333333333333333,5.155555555566667,12.8833333333,3.0,1.0,21.5
2008-02-13,1,1,1.2341025457779653,0.3333333333333333,5.155555555566667,12.8833333333,3.0,1.0,21.5
2008-02-24,0,1,1.387314249020636,0.0,14.4333333333,36.0,1.0,0.0,1.5
2008-10-31,1,1,2.576168241066325,0.75,7.220833333325,9.627777777766667,4.0,3.0,19.5
2008-01-09,1,1,2.06084870860322,0.3333333333333333,5.7805555555499994,7.85,6.0,2.0,22.5
2008-01-09,1,1,2.150537463363566,0.3333333333333333,5.7805555555499994,7.85,6.0,2.0,18.5
2008-01-09,0,1,2.198393484541201,0.3333333333333333,5.7805555555499994,7.85,6.0,2.0,25.5
2008-01-09,0,1,2.198393484541201,0.3333333333333333,5.7805555555499994,7.85,6.0,2.0,23.5
2008-01-19,0,0,1.5148132119208688,0.5,7.975,13.55,2.0,1.0,1.5
2008-11-07,0,1,2.2179238933493695,0.3,3.5133333333300003,11.533333333333333,10.0,3.0,22.5
2008-11-10,1,0,0.5830807738647064,0.5,18.0,17.2,2.0,1.0,17.5
2008-11-10,1,0,0.6587598382504694,0.5,18.0,17.2,2.0,1.0,20.5
2008-11-10,0,0,0.7312191285093531,0.5,18.0,17.2,2.0,1.0,25.5
2008-11-10,1,0,0.5454016467299473,0.5,18.0,17.2,2.0,1.0,0.5
2008-11-10,1,0,0.6175185846575955,0.5,18.0,17.2,2.0,1.0,25.5
2008-11-14,0,1,2.996842767838018,0.5,8.866666666675,17.73333333335,4.0,2.0,23.5
2008-11-16,1,1,2.5238807842197755,0.6666666666666666,3.516666666666667,4.354166666675,6.0,4.0,23.5
2008-11-16,0,1,2.2799785383651314,0.6666666666666666,3.516666666666667,4.354166666675,6.0,4.0,25.5
2008-11-18,1,1,2.3498703659840574,0.5,4.2645833333375,8.529166666675,8.0,4.0,23.5
2008-11-20,0,0,1.9937280234058061,1.0,8.31666666665,8.31666666665,2.0,2.0,17.5
2008-11-21,1,0,2.3491750362538752,0.4444444444444444,3.9296296296333333,4.008333333325,9.0,4.0,26.5
2008-11-21,1,0,2.2278615467981093,0.4444444444444444,3.9296296296333333,4.008333333325,9.0,4.0,19.5
2008-11-21,0,0,3.441699324971485,0.4444444444444444,3.9296296296333333,4.008333333325,9.0,4.0,1.5
2008-11-24,1,0,2.7212954278522306,0.4,7.09333333334,17.73333333335,5.0,2.0,25.5
2008-11-24,1,0,3.2968945075624645,0.4,7.09333333334,17.73333333335,5.0,2.0,13.5
2008-11-24,0,0,2.4356752118010085,0.4,7.09333333334,17.73333333335,5.0,2.0,24.5
2008-11-24,1,0,3.7096619932964647,0.4,7.09333333334,17.73333333335,5.0,2.0,25.5
2008-11-24,1,0,4.244678443522658,0.4,7.09333333334,17.73333333335,5.0,2.0,0.5
2008-11-24,1,0,3.7574722455795477,0.4,7.09333333334,17.73333333335,5.0,2.0,26.5
2008-11-25,0,1,2.334381867076045,0.6666666666666666,5.844444444433333,8.76666666665,3.0,2.0,1.5
2008-11-25,0,1,3.319263998899469,0.6666666666666666,5.844444444433333,8.76666666665,3.0,2.0,15.5
2008-11-25,1,1,3.319263998899469,0.6666666666666666,5.844444444433333,8.76666666665,3.0,2.0,26.5
2008-11-28,1,1,1.2576291581465409,0.4444444444444444,3.8148148148111107,8.583333333325,9.0,4.0,20.5
2008-11-28,1,1,1.3752580749770047,0.4444444444444444,3.8148148148111107,8.583333333325,9.0,4.0,16.5
2008-11-28,0,1,1.7085974233593777,0.4444444444444444,3.8148148148111107,8.583333333325,9.0,4.0,25.5
2008-12-01,0,0,2.423031246069913,0.6666666666666666,3.8370370370333333,5.75555555555,9.0,6.0,11.5
2008-12-01,0,0,2.423031246069913,0.6666666666666666,3.8370370370333333,5.75555555555,9.0,6.0,24.5
2008-12-01,1,0,4.144192367949668,0.6666666666666666,3.8370370370333333,5.75555555555,9.0,6.0,24.5
2008-12-01,0,0,2.865830648980047,0.6666666666666666,3.8370370370333333,5.75555555555,9.0,6.0,25.5
2008-12-09,1,1,1.940453109592255,0.6666666666666666,2.7083333333333335,4.0625,6.0,4.0,6.5
2008-12-14,1,0,2.866635477997334,0.5555555555555556,3.9944444444444454,6.826666666659999,9.0,5.0,23.5
2008-12-14,1,0,2.7212954278522306,0.5555555555555556,3.9944444444444454,6.826666666659999,9.0,5.0,23.5
2008-12-14,1,0,2.4915511925066687,0.5555555555555556,3.9944444444444454,6.826666666659999,9.0,5.0,26.5
2008-12-14,1,0,2.0079455399747657,0.5555555555555556,3.9944444444444454,6.826666666659999,9.0,5.0,24.5
2008-12-18,0,0,2.1686726754077785,0.5,17.825,13.0166666667,2.0,1.0,22.5
2008-12-19,1,0,2.138206850906087,0.6666666666666666,2.6583333333333328,3.9874999999999994,6.0,4.0,18.5
2008-12-19,1,0,2.1627178819204373,0.6666666666666666,2.6583333333333328,3.9874999999999994,6.0,4.0,17.5
2008-12-19,0,0,2.733186174373752,0.6666666666666666,2.6583333333333328,3.9874999999999994,6.0,4.0,22.5
2008-12-21,0,0,1.9363406980391624,0.5714285714285714,4.533333333328572,5.195833333325,7.0,4.0,25.5
2008-12-21,1,0,2.119623331312668,0.5714285714285714,4.533333333328572,5.195833333325,7.0,4.0,27.5
2008-12-21,1,0,2.1480343331454477,0.5714285714285714,4.533333333328572,5.195833333325,7.0,4.0,25.5
2008-12-22,0,0,1.5132492981386587,0.4,6.959999999999999,8.28333333335,5.0,2.0,20.5
2008-12-22,1,0,1.7186766124895783,0.4,6.959999999999999,8.28333333335,5.0,2.0,18.5
2008-12-22,0,0,1.5331092294569355,0.4,6.959999999999999,8.28333333335,5.0,2.0,26.5
2008-12-22,0,0,1.6797290860611214,0.4,6.959999999999999,8.28333333335,5.0,2.0,24.5
2008-12-22,0,0,1.9070703157390494,0.4,6.959999999999999,8.28333333335,5.0,2.0,24.5
2008-12-22,0,0,1.753427250135889,0.4,6.959999999999999,8.28333333335,5.0,2.0,25.5
2008-12-28,1,0,1.8194428979764719,0.4,2.17,5.425,5.0,2.0,22.5
2008-12-28,1,0,1.6783148351702697,0.4,2.17,5.425,5.0,2.0,1.5
2008-12-28,1,0,1.5170200974311119,0.4,2.17,5.425,5.0,2.0,24.5
2008-12-29,0,0,2.3637525538720325,0.5,8.916666666675,17.83333333335,4.0,2.0,20.5
2008-12-29,0,0,2.1919821013713694,0.5,8.916666666675,17.83333333335,4.0,2.0,20.5
2008-12-29,1,0,2.827970868091366,0.5,8.916666666675,17.83333333335,4.0,2.0,18.5
2008-01-06,0,1,2.256192053424335,0.25,4.704166666675,16.6666666667,4.0,1.0,16.5
2008-01-15,1,0,2.349468678892896,0.5,4.869444444450001,9.7388888889,6.0,3.0,19.5
2008-01-15,1,0,2.0924517784158505,0.5,4.869444444450001,9.7388888889,6.0,3.0,0.5
2008-01-15,0,0,1.7929082344319283,0.5,4.869444444450001,9.7388888889,6.0,3.0,0.5
2008-01-15,1,0,2.1495449074508146,0.5,4.869444444450001,9.7388888889,6.0,3.0,16.5
2008-01-15,0,0,1.7303138033764864,0.5,4.869444444450001,9.7388888889,6.0,3.0,18.5
2008-01-15,0,0,1.7515685886448098,0.5,4.869444444450001,9.7388888889,6.0,3.0,19.5
2008-01-15,1,0,2.0292003252430892,0.5,4.869444444450001,9.7388888889,6.0,3.0,1.5
2008-01-16,1,1,1.4556290545209547,0.3333333333333333,3.3249999999999997,8.53333333335,6.0,2.0,1.5
2008-01-16,0,1,1.423402149434966,0.3333333333333333,3.3249999999999997,8.53333333335,6.0,2.0,14.5
2008-01-16,0,1,1.5024500571168986,0.3333333333333333,3.3249999999999997,8.53333333335,6.0,2.0,11.5
2008-01-25,0,1,0.914024013865464,0.0,6.272222222233334,36.0,3.0,0.0,1.5
2008-01-25,0,1,1.0416532567448817,0.0,6.272222222233334,36.0,3.0,0.0,15.5
2008-01-25,0,1,1.0416532567448817,0.0,6.272222222233334,36.0,3.0,0.0,19.5
2008-01-25,1,1,1.1109650566351106,0.0,6.272222222233334,36.0,3.0,0.0,19.5
2008-01-29,1,0,4.2350722217172185,0.5,7.03333333335,14.0666666667,2.0,1.0,24.5
2008-01-30,0,1,1.0341443117794478,0.6,4.24666666666,5.6388888888999995,5.0,3.0,1.5
2008-01-30,1,1,1.0058858328490639,0.6,4.24666666666,5.6388888888999995,5.0,3.0,20.5
2008-01-30,0,1,0.9587564451707634,0.6,4.24666666666,5.6388888888999995,5.0,3.0,22.5
2008-02-01,1,1,2.511473677172722,0.0,10.5333333333,36.0,1.0,0.0,20.5
2008-02-01,1,1,2.3991066599846675,0.0,10.5333333333,36.0,1.0,0.0,22.5
