date,made,location,situation,fgPercentage,takenInterval,madeInterval,numShots,numMade,distance
2013-11-17,0,0,1.244087572076098,0.0,36.0,36.0,0.0,0.0,26.5
2013-11-17,0,0,1.244087572076098,0.0,36.0,36.0,0.0,0.0,26.5
2013-11-17,1,0,1.571300483284514,0.0,36.0,36.0,0.0,0.0,25.5
2013-11-17,1,0,1.882209372150127,0.0,36.0,36.0,0.0,0.0,25.5
2013-11-17,1,0,2.007338247778492,0.0,36.0,36.0,0.0,0.0,0.5
2013-11-17,1,0,1.534504083406982,0.0,36.0,36.0,0.0,0.0,4.5
2013-03-13,0,0,1.3006806083968987,0.5,4.329166666675,7.78333333335,4.0,2.0,23.5
2013-03-13,0,0,1.3282305601651294,0.5,4.329166666675,7.78333333335,4.0,2.0,23.5
2013-03-13,1,0,1.440219324761361,0.5,4.329166666675,7.78333333335,4.0,2.0,0.5
2013-03-13,1,0,1.4580476467977712,0.5,4.329166666675,7.78333333335,4.0,2.0,19.5
2013-03-13,1,0,1.615903452198742,0.5,4.329166666675,7.78333333335,4.0,2.0,1.5
2013-03-13,1,0,1.740997665684799,0.5,4.329166666675,7.78333333335,4.0,2.0,0.5
2013-12-12,1,1,1.7215343116948385,0.3333333333333333,2.8138888888833335,7.2,6.0,2.0,24.5
2013-01-15,0,0,2.138206850906087,0.2,6.836666666659999,34.1833333333,5.0,1.0,21.5
2013-01-15,1,0,2.476043962530155,0.2,6.836666666659999,34.1833333333,5.0,1.0,1.5
2013-01-15,0,0,2.6819343539716503,0.2,6.836666666659999,34.1833333333,5.0,1.0,0.5
2013-03-22,1,1,2.178754395273818,0.0,8.85,36.0,4.0,0.0,7.5
2013-03-22,0,1,2.138384077313286,0.0,8.85,36.0,4.0,0.0,23.5
2013-03-22,1,1,2.5241273629412815,0.0,8.85,36.0,4.0,0.0,1.5
2013-03-22,0,1,3.0613119191999725,0.0,8.85,36.0,4.0,0.0,25.5
2013-11-10,0,1,1.6312668828755124,0.3333333333333333,4.377777777766666,11.5833333333,3.0,1.0,25.5
2013-11-10,1,1,1.6235316755099598,0.3333333333333333,4.377777777766666,11.5833333333,3.0,1.0,24.5
2013-01-18,1,0,3.0458820572394627,0.45454545454545453,3.272727272727273,7.1,11.0,5.0,15.5
2013-01-18,1,0,1.959482226600857,0.45454545454545453,3.272727272727273,7.1,11.0,5.0,18.5
2013-01-18,0,0,2.617957157575172,0.45454545454545453,3.272727272727273,7.1,11.0,5.0,25.5
2013-11-04,1,1,1.6265873145070548,0.0,6.0,36.0,2.0,0.0,20.5
2013-11-06,1,0,1.4010498266858098,1.0,17.825,17.825,2.0,2.0,24.5
2013-11-06,0,0,1.2324982283624693,1.0,17.825,17.825,2.0,2.0,1.5
