date,made,location,situation,fgPercentage,takenInterval,madeInterval,numShots,numMade,distance
2012-02-03,0,0,3.059377538714347,0.3333333333333333,5.333333333333333,9.975,6.0,2.0,26.5
2012-02-03,0,0,5.063860055333554,0.3333333333333333,5.333333333333333,9.975,6.0,2.0,15.5
2012-02-03,1,0,5.113191882421348,0.3333333333333333,5.333333333333333,9.975,6.0,2.0,22.5
2012-02-03,0,0,4.089890211872721,0.3333333333333333,5.333333333333333,9.975,6.0,2.0,26.5
2012-03-04,1,0,3.454422142899453,0.6666666666666666,5.997222222216667,8.995833333325,6.0,4.0,1.5
2012-03-04,0,0,2.3869262414277963,0.6666666666666666,5.997222222216667,8.995833333325,6.0,4.0,20.5
2012-03-04,1,0,3.231368889115667,0.6666666666666666,5.997222222216667,8.995833333325,6.0,4.0,1.5
2012-04-17,0,1,2.2745774680071422,0.5,5.55,11.1,2.0,1.0,23.5
2012-04-17,0,1,2.376897125958597,0.5,5.55,11.1,2.0,1.0,0.5
2012-01-04,0,1,2.0686694446979246,0.6666666666666666,3.744444444444445,5.616666666666667,9.0,6.0,25.5
2012-01-06,0,0,3.919991175077323,0.2857142857142857,3.6619047619000002,7.25833333335,7.0,2.0,1.5
2012-01-06,1,0,2.0873052781400503,0.2857142857142857,3.6619047619000002,7.25833333335,7.0,2.0,26.5
2012-01-06,1,0,2.1747517214841605,0.2857142857142857,3.6619047619000002,7.25833333335,7.0,2.0,6.5
2012-01-06,0,0,2.6510727663596696,0.2857142857142857,3.6619047619000002,7.25833333335,7.0,2.0,25.5
2012-01-07,0,0,1.3502879886292456,0.6,5.45,9.083333333333334,5.0,3.0,21.5
2012-01-07,1,0,1.0457788738467624,0.6,5.45,9.083333333333334,5.0,3.0,1.5
2012-01-07,1,0,1.0939229483047237,0.6,5.45,9.083333333333334,5.0,3.0,1.5
2012-01-07,0,0,1.3383548988307714,0.6,5.45,9.083333333333334,5.0,3.0,26.5
2012-01-11,1,1,1.6109182976045346,0.4,3.25,6.408333333325,10.0,4.0,17.5
2012-01-11,0,1,1.668405388522216,0.4,3.25,6.408333333325,10.0,4.0,24.5
2012-01-11,0,1,1.842617886461546,0.4,3.25,6.408333333325,10.0,4.0,26.5
2012-01-11,0,1,2.1919821013713694,0.4,3.25,6.408333333325,10.0,4.0,21.5
2012-01-14,0,0,1.233333449428221,0.42857142857142855,3.6095238095285715,8.422222222233334,7.0,3.0,24.5
2012-01-16,0,1,5.113191882421348,0.5,4.7250000000000005,9.450000000000001,6.0,3.0,4.5
2012-01-16,0,1,3.5157158351047473,0.5,4.7250000000000005,9.450000000000001,6.0,3.0,1.5
