date,made,location,situation,fgPercentage,takenInterval,madeInterval,numShots,numMade,distance
2006-11-09,1,1,2.891605564345093,0.0,36.0,36.0,0.0,0.0,1.5
2006-11-11,1,1,1.155499663070161,1.0,6.56666666665,6.56666666665,2.0,2.0,1.5
2006-11-11,0,1,1.2151298446292618,1.0,6.56666666665,6.56666666665,2.0,2.0,24.5
2006-11-13,0,1,1.341726041640014,0.3333333333333333,5.95,17.85,6.0,2.0,24.5
2006-11-13,1,1,1.5360397474792324,0.3333333333333333,5.95,17.85,6.0,2.0,0.5
2006-11-15,0,0,3.984033541404418,0.0,36.0,36.0,0.0,0.0,10.5
2006-11-16,0,1,1.9015927258707503,0.0,36.0,36.0,0.0,0.0,0.5
2006-11-16,0,1,2.0474538661864385,0.0,36.0,36.0,0.0,0.0,0.5
2006-11-22,0,0,1.6506290695746804,0.0,36.0,36.0,0.0,0.0,11.5
2006-12-09,0,0,1.9363406980391624,0.0,36.0,36.0,0.0,0.0,15.5
2006-12-09,0,0,1.8088174521326315,0.0,36.0,36.0,0.0,0.0,1.5
2006-12-17,0,0,1.1652672127120582,0.0,36.0,36.0,0.0,0.0,20.5
2006-12-17,0,0,1.055170117298628,0.0,36.0,36.0,0.0,0.0,18.5
2006-12-26,1,0,3.5956670723917576,0.0,36.0,36.0,0.0,0.0,12.5
2006-02-06,1,0,1.8603221406653516,0.0,36.0,36.0,0.0,0.0,12.5
2006-02-06,0,0,1.7371415457986261,0.0,36.0,36.0,0.0,0.0,20.5
2006-02-12,1,1,3.851565036391032,0.4,4.66,5.025,5.0,2.0,0.5
2006-02-12,1,1,2.814743161993815,0.4,4.66,5.025,5.0,2.0,1.5
2006-02-15,1,1,2.536135839556791,0.8333333333333334,5.422222222216667,6.50666666666,6.0,5.0,0.5
2006-02-21,1,0,1.2053052495597145,0.6666666666666666,7.933333333333334,11.9,3.0,2.0,1.5
2006-02-21,1,0,1.15859499326982,0.6666666666666666,7.933333333333334,11.9,3.0,2.0,20.5
2006-02-24,1,0,2.349468678892896,0.8,7.11333333334,8.891666666675,5.0,4.0,0.5
2006-02-24,0,0,2.2556167976250965,0.8,7.11333333334,8.891666666675,5.0,4.0,7.5
2006-02-26,1,0,2.445921203075047,0.75,4.225,5.633333333333333,8.0,6.0,16.5
2006-02-26,1,0,2.8019608005521115,0.75,4.225,5.633333333333333,8.0,6.0,0.5
2006-03-01,1,1,4.032469158504013,0.6666666666666666,8.072222222233334,3.725,3.0,2.0,21.5
2006-03-01,1,1,3.550766151984302,0.6666666666666666,8.072222222233334,3.725,3.0,2.0,0.5
2006-03-01,0,1,3.573468602602609,0.6666666666666666,8.072222222233334,3.725,3.0,2.0,13.5
2006-03-07,0,0,2.702106647201362,0.875,3.0,3.4285714285714284,8.0,7.0,0.5
2006-03-07,1,0,2.7877509699794585,0.875,3.0,3.4285714285714284,8.0,7.0,0.5
2006-03-07,0,0,5.338499156180869,0.875,3.0,3.4285714285714284,8.0,7.0,0.5
2006-03-07,1,0,4.26361840362358,0.875,3.0,3.4285714285714284,8.0,7.0,0.5
2006-03-08,1,1,2.0220568578988836,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,1.5
2006-03-08,1,1,2.155333635627059,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,0.5
2006-03-08,0,1,2.8515319245799007,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,0.5
2006-03-08,1,1,3.778110587841879,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,18.5
2006-03-08,0,1,3.851565036391032,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,20.5
2006-03-08,1,1,2.230646711277337,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,1.5
2006-03-08,1,1,2.5241273629412815,0.6666666666666666,3.507407407411111,5.158333333333332,9.0,6.0,0.5
2006-03-10,0,1,3.059377538714347,0.5,2.579166666666667,4.7194444444500006,12.0,6.0,16.5
2006-03-12,0,1,4.215578427036217,0.5555555555555556,3.8703703703666665,6.56333333334,9.0,5.0,0.5
2006-03-17,1,0,2.499091284779957,0.5,2.708333333335,5.41666666667,2.0,1.0,21.5
2006-03-17,1,0,2.1373475392572776,0.5,2.708333333335,5.41666666667,2.0,1.0,0.5
2006-03-17,0,0,3.865629965858435,0.5,2.708333333335,5.41666666667,2.0,1.0,20.5
2006-03-17,0,0,3.0322019533353823,0.5,2.708333333335,5.41666666667,2.0,1.0,21.5
2006-03-19,1,0,2.0565627592949047,0.4,6.640000000000001,14.33333333335,5.0,2.0,21.5
2006-03-22,1,1,2.536135839556791,0.16666666666666666,6.0,19.85,6.0,1.0,0.5
2006-03-24,1,0,4.971201224850849,0.2857142857142857,4.3904761904714285,12.375,7.0,2.0,0.5
2006-04-01,0,0,3.4669851222001586,0.25,6.266666666675,6.41666666667,4.0,1.0,0.5
2006-04-01,1,0,2.150537463363566,0.25,6.266666666675,6.41666666667,4.0,1.0,0.5
2006-04-01,0,0,2.77938376537261,0.25,6.266666666675,6.41666666667,4.0,1.0,21.5
2006-04-04,0,0,3.719408659148759,0.5555555555555556,3.324074074077778,5.56333333334,9.0,5.0,1.5
2006-04-04,1,0,3.2063532998693103,0.5555555555555556,3.324074074077778,5.56333333334,9.0,5.0,0.5
2006-04-07,1,0,2.534754455515568,0.5,3.9354166666625,7.570833333325,8.0,4.0,1.5
2006-04-09,0,1,3.971548984742173,0.6,5.85,9.75,5.0,3.0,15.5
