date,made,location,situation,fgPercentage,takenInterval,madeInterval,numShots,numMade,distance
2013-04-07,0,0,1.587484402218228,0.375,3.5833333333375,8.544444444433333,8.0,3.0,6.5
2013-01-04,0,1,2.9038606196821086,0.875,3.8437499999999996,3.671428571428571,8.0,7.0,18.5
2013-01-04,1,1,3.606584211387106,0.875,3.8437499999999996,3.671428571428571,8.0,7.0,9.5
2013-01-04,0,1,3.6280673147171787,0.875,3.8437499999999996,3.671428571428571,8.0,7.0,1.5
2013-02-08,0,1,1.7102664349768721,0.6666666666666666,3.2574074074111112,4.886111111116667,9.0,6.0,17.5
2013-02-08,1,1,1.5578050018096294,0.6666666666666666,3.2574074074111112,4.886111111116667,9.0,6.0,0.5
2013-02-08,1,1,1.7359073913021619,0.6666666666666666,3.2574074074111112,4.886111111116667,9.0,6.0,1.5
2013-11-30,1,0,1.514235834894623,0.5,5.533333333333334,5.772222222233334,6.0,3.0,0.5
2013-02-06,1,1,2.77938376537261,0.5714285714285714,4.1119047619,7.033333333325001,7.0,4.0,0.5
2013-02-06,1,1,2.8449093838194073,0.5714285714285714,4.1119047619,7.033333333325001,7.0,4.0,0.5
2013-01-30,1,0,2.0954885672773536,0.5,5.383333333333333,8.777777777766667,6.0,3.0,0.5
2013-01-30,0,0,1.6838414074191115,0.5,5.383333333333333,8.777777777766667,6.0,3.0,1.5
2013-01-30,1,0,2.536135839556791,0.5,5.383333333333333,8.777777777766667,6.0,3.0,0.5
2013-03-03,1,1,2.4733011036676924,0.5,2.3200000000000003,4.64,10.0,5.0,0.5
2013-03-03,0,1,2.2179238933493695,0.5,2.3200000000000003,4.64,10.0,5.0,0.5
2013-03-03,0,1,2.4989106978720166,0.5,2.3200000000000003,4.64,10.0,5.0,4.5
2013-03-03,1,1,3.1732805515952878,0.5,2.3200000000000003,4.64,10.0,5.0,6.5
2013-02-19,1,1,2.378120617138953,0.2857142857142857,4.366666666671429,14.19166666665,7.0,2.0,0.5
2013-02-19,0,1,2.1627178819204373,0.2857142857142857,4.366666666671429,14.19166666665,7.0,2.0,18.5
2013-02-25,1,0,1.668405388522216,0.14285714285714285,4.0452380952428575,26.0,7.0,1.0,1.5
2013-02-25,1,0,1.9806730077041623,0.14285714285714285,4.0452380952428575,26.0,7.0,1.0,0.5
2013-04-03,0,0,2.4733011036676924,0.625,3.6958333333375,4.35666666666,8.0,5.0,15.5
2013-12-08,0,1,2.7739766475146292,0.5,5.99444444445,11.9888888889,6.0,3.0,1.5
2013-12-08,0,1,2.4470183818684976,0.5,5.99444444445,11.9888888889,6.0,3.0,0.5
2013-12-08,0,1,3.5275363037051735,0.5,5.99444444445,11.9888888889,6.0,3.0,0.5
2013-01-19,0,0,2.879198457298039,0.4444444444444444,3.2129629629666665,5.658333333325,9.0,4.0,0.5
2013-01-19,1,0,5.076423034634259,0.4444444444444444,3.2129629629666665,5.658333333325,9.0,4.0,21.5
2013-01-19,1,0,4.044220175039532,0.4444444444444444,3.2129629629666665,5.658333333325,9.0,4.0,0.5
2013-12-14,1,1,1.7991395765256775,0.6666666666666666,11.9888888889,5.75833333335,3.0,2.0,1.5
2013-12-14,1,1,1.971662645157728,0.6666666666666666,11.9888888889,5.75833333335,3.0,2.0,0.5
2013-03-22,1,0,4.154707711949191,0.4166666666666667,2.591666666666667,6.220000000000001,12.0,5.0,0.5
2013-03-22,1,0,3.317815772723104,0.4166666666666667,2.591666666666667,6.220000000000001,12.0,5.0,5.5
2013-01-16,0,0,2.879198457298039,0.625,3.8479166666624995,6.15666666666,8.0,5.0,13.5
2013-01-16,1,0,2.572024858677737,0.625,3.8479166666624995,6.15666666666,8.0,5.0,13.5
2013-01-16,1,0,2.5952547069568657,0.625,3.8479166666624995,6.15666666666,8.0,5.0,7.5
2013-12-29,0,0,2.5663469817281745,0.42857142857142855,4.130952380957143,2.21111111111,7.0,3.0,0.5
2013-12-29,0,0,2.4336133554004498,0.42857142857142855,4.130952380957143,2.21111111111,7.0,3.0,0.5
2013-12-29,1,0,3.389124800427886,0.42857142857142855,4.130952380957143,2.21111111111,7.0,3.0,0.5
2013-12-29,0,0,2.672266000611912,0.42857142857142855,4.130952380957143,2.21111111111,7.0,3.0,0.5
2013-01-26,1,1,1.6256028492874557,0.4444444444444444,3.438888888888889,7.737499999999999,9.0,4.0,15.5
2013-01-26,0,1,1.7660997224474773,0.4444444444444444,3.438888888888889,7.737499999999999,9.0,4.0,16.5
2013-01-26,0,1,1.7930919144618336,0.4444444444444444,3.438888888888889,7.737499999999999,9.0,4.0,13.5
2013-04-02,0,1,4.008544572418768,0.5,2.6383333333300003,5.276666666660001,10.0,5.0,17.5
2013-12-26,1,1,4.9141243937154115,0.7142857142857143,3.9904761904714285,5.36333333334,7.0,5.0,18.5
2013-12-26,0,1,3.1367356810172144,0.7142857142857143,3.9904761904714285,5.36333333334,7.0,5.0,7.5
2013-03-12,1,0,2.2919404034826316,0.3333333333333333,3.6981481481444445,9.472222222233333,9.0,3.0,1.5
2013-03-12,1,0,4.078666749502871,0.3333333333333333,3.6981481481444445,9.472222222233333,9.0,3.0,0.5
2013-02-13,0,0,2.7739766475146292,0.5714285714285714,4.2119047619,7.370833333325,7.0,4.0,18.5
2013-02-13,1,0,3.3755376348815775,0.5714285714285714,4.2119047619,7.370833333325,7.0,4.0,5.5
2013-01-02,0,0,1.856297990365626,0.5555555555555556,3.3203703703666667,5.97666666666,9.0,5.0,6.5
2013-01-02,1,0,2.3105532626432224,0.5555555555555556,3.3203703703666667,5.97666666666,9.0,5.0,1.5
2013-03-13,0,1,2.5837072345320937,0.45454545454545453,2.4909090909090903,4.93666666666,11.0,5.0,5.5
2013-03-13,1,1,2.7565517233299643,0.45454545454545453,2.4909090909090903,4.93666666666,11.0,5.0,1.5
2013-03-13,0,1,1.9984724791461688,0.45454545454545453,2.4909090909090903,4.93666666666,11.0,5.0,16.5
2013-12-12,1,0,3.059377538714347,0.4,2.0866666666600002,5.21666666665,5.0,2.0,0.5
2013-12-12,1,0,3.161246712031564,0.4,2.0866666666600002,5.21666666665,5.0,2.0,4.5
2013-12-12,0,0,2.2328400590045403,0.4,2.0866666666600002,5.21666666665,5.0,2.0,5.5
2013-02-23,1,1,4.133565275375382,0.4,3.06333333334,0.9833333333349998,5.0,2.0,0.5
2013-02-01,1,0,3.822827426623675,0.45454545454545453,2.7500000000000004,5.6333333333399995,11.0,5.0,1.5
2013-02-01,0,0,2.552282052260771,0.45454545454545453,2.7500000000000004,5.6333333333399995,11.0,5.0,18.5
2013-02-01,0,0,2.1919821013713694,0.45454545454545453,2.7500000000000004,5.6333333333399995,11.0,5.0,20.5
2013-02-01,1,0,2.853912660069366,0.45454545454545453,2.7500000000000004,5.6333333333399995,11.0,5.0,0.5
2013-12-11,1,0,2.0954885672773536,0.2857142857142857,4.926190476185715,17.24166666665,7.0,2.0,0.5
2013-03-15,0,1,1.7578579175523736,0.25,3.6770833333374995,14.70833333335,8.0,2.0,11.5
2013-02-02,1,0,2.100275628582678,0.3333333333333333,3.0907407407444447,9.0,9.0,3.0,0.5
2013-02-02,1,0,2.349468678892896,0.3333333333333333,3.0907407407444447,9.0,9.0,3.0,0.5
2013-11-21,1,0,4.94306997460049,0.5,6.15833333335,9.73333333333,2.0,1.0,1.5
2013-11-21,0,0,4.055834707460225,0.5,6.15833333335,9.73333333333,2.0,1.0,1.5
2013-12-18,1,1,3.0042671760038284,0.8,6.7700000000000005,8.4625,5.0,4.0,0.5
2013-01-12,0,1,2.127097275778656,0.75,7.283333333325,6.927777777766667,4.0,3.0,0.5
2013-11-24,1,1,4.971201224850849,0.5,8.9875,7.05833333335,4.0,2.0,0.5
2013-11-24,1,1,3.402529826895934,0.5,8.9875,7.05833333335,4.0,2.0,0.5
2013-11-24,1,1,5.216022123821206,0.5,8.9875,7.05833333335,4.0,2.0,1.5
2013-11-24,1,1,5.24807615011129,0.5,8.9875,7.05833333335,4.0,2.0,0.5
2013-11-24,0,1,3.6490985841020915,0.5,8.9875,7.05833333335,4.0,2.0,6.5
