date,gameTime,team,opp,quarter,score,scoreDiff,shotType,home,distance,made,gameWon
2014-02-22,35.3,Sacramento Kings,Boston Celtics,3,70-77,4,three point jumper,True,24,True,False
2014-02-22,37.2,Sacramento Kings,Boston Celtics,4,72-82,7,three point jumper,True,25,True,False
2014-02-22,40.7333333333,Sacramento Kings,Boston Celtics,4,84-85,-1,two point shot,True,17,False,False
2014-11-13,10.2166666667,Sacramento Kings,Brooklyn Nets,1,19-21,0,two point jumper,True,20,True,False
2014-11-13,12.0,Sacramento Kings,Brooklyn Nets,1,19-22,2,free throw,True,15,True,False
2014-11-13,12.0,Sacramento Kings,Brooklyn Nets,1,19-23,3,free throw,True,15,True,False
2014-11-13,15.7,Sacramento Kings,Brooklyn Nets,2,23-32,7,two point jumper,True,19,False,False
2014-11-13,33.55,Sacramento Kings,Brooklyn Nets,3,53-76,21,two point jumper,True,20,True,False
2014-11-13,34.1833333333,Sacramento Kings,Brooklyn Nets,3,53-76,20,three point jumper,True,23,False,False
2014-01-02,9.78333333333,Sacramento Kings,Philadelphia 76ers,1,20-20,-2,two point jumper,True,21,False,False
2014-01-02,31.6666666667,Sacramento Kings,Philadelphia 76ers,3,81-65,-18,two point jumper,True,14,False,False
2014-01-02,41.2,Sacramento Kings,Philadelphia 76ers,4,101-93,-10,two point jumper,True,15,False,False
2014-02-05,28.4833333333,Sacramento Kings,Toronto Raptors,3,56-77,19,two point jumper,True,1,False,True
2014-02-05,30.0333333333,Sacramento Kings,Toronto Raptors,3,63-79,13,three point jumper,True,23,False,True
2014-02-05,39.8166666667,Sacramento Kings,Toronto Raptors,4,76-96,18,two point jumper,True,16,False,True
2014-11-02,15.3166666667,Sacramento Kings,Golden State Warriors,2,20-31,-12,free throw,False,15,True,False
2014-11-02,15.3166666667,Sacramento Kings,Golden State Warriors,2,21-31,-11,free throw,False,15,True,False
2014-11-02,17.5333333333,Sacramento Kings,Golden State Warriors,2,23-33,-12,two point shot,False,1,True,False
2014-11-02,37.3833333333,Sacramento Kings,Golden State Warriors,4,62-83,-22,free throw,False,15,True,False
2014-11-02,37.3833333333,Sacramento Kings,Golden State Warriors,4,63-83,-21,free throw,False,15,True,False
2014-11-02,38.4,Sacramento Kings,Golden State Warriors,4,63-83,-23,three point jumper,False,26,False,False
2014-11-02,40.8833333333,Sacramento Kings,Golden State Warriors,4,68-86,-20,two point jumper,False,21,False,False
